Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Guatemala,1076699904,1143600000,1262800000,1299099904,1331399936,1390700032,1453500032,1610499968,1715399936,1904000000,1984800000,2101299968,2569200128,3161499904,3645900032,4365300224,5480500224,6070600192,6902600192,7878700032,8607500288,8716999680,9050000384,9470000128,"9,721,652,291.98458","7,231,963,339.80992","7,084,399,820.8","7,841,603,176.10698","8,410,724,409.21075","7,650,125,576.4628","9,406,097,461.10554","10,440,842,291.647","11,399,942,820.3849","12,983,235,118.703","14,656,917,900.1721","15,781,579,950.4132","17,788,657,193.8986","19,393,672,243.9406","18,317,089,473.0904","19,290,566,570.0483","18,702,820,735.0173","20,776,536,919.9593","21,917,565,499.915","23,965,280,312.0871","27,211,230,373.8306","30,231,130,542.9832","34,113,106,486.1272","39,136,286,496.2176","37,733,791,088.9585","41,338,161,799.1082","47,688,885,121.1624","50,233,749,190.986"
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,"185,849,532.898944","194,949,510.027706","175,757,891.595894","194,774,510.467537","213,235,288.136558","228,705,875.937914","250,176,463.570974",229750000,249300000,267800000,282049984,"285,380,950.10288","307,047,632.991592","433,954,550.594288","494,791,660.338746","454,439,987.2","449,880,012.8","507,079,987.2","530,439,987.2",603200000,"570,357,129.713125",482000000,"489,333,333.333333","437,631,601.281027","453,488,351.977666","504,651,110.638475","354,591,836.363977","413,799,987.2","379,779,377.582769","396,582,263.898734","336,708,410.129226","368,281,383.484835","442,273,443.730503","540,874,922.208103","621,626,786.253521","705,406,032.26109","749,138,004.174265","717,530,696.527026","694,754,983.970153","712,667,925.076665","696,281,468.795938","722,460,911.622513","741,929,343.015696","785,918,769.749001","824,880,550.343965","1,458,449,057.88559","1,740,335,068.52925","1,922,597,806.51498","2,025,565,089.48272","2,259,288,026.41972","2,576,731,667.32023","2,850,572,407.04501"
High income,"1,130,569,486,040.27","1,221,587,193,679.95","1,314,924,304,681.18",1436527576429,"1,559,401,795,949.42","1,710,682,569,991.28","1,834,628,035,384.07","1,985,683,390,215.03","2,177,688,697,760.15","2,427,518,039,728.26","2,693,529,360,405.26","3,123,864,655,224.04","3,776,625,356,800.07","4,261,887,866,076.57","4,756,436,776,544.14","5,184,104,387,243.09","5,869,259,330,284.67","7,023,111,891,323.23","8,113,757,375,486.15","9,059,168,069,056.7","9,208,217,669,886.32","9,123,399,731,655.52","9,422,661,379,135.07","9,834,754,408,986.19","10,337,677,222,886.2","12,518,228,958,778.9",14453462781859,"16,266,277,919,714.5","17,050,370,319,894.4","19,069,868,300,066.3","20,112,325,939,925.9",21535927304580,"21,721,389,890,305.9","23,220,970,114,423.1","25,610,831,554,277.3","25,804,476,369,837.5","25,444,524,040,406.2","25,378,022,970,934.3","26,578,962,966,950.4","27,198,231,191,532.2",26984790767472,"28,135,091,079,411.8","31,567,039,712,812.2","35,221,379,160,222.5","37,359,335,467,915.1","39,616,807,105,234.5","43,500,850,906,009.3","46,466,022,521,414.5","43,259,179,599,420.8",45518176242171,49486948217608,"49,717,633,852,979.6"
"Hong Kong SAR, China","1,530,754,831.31986","1,724,850,878.1022","1,975,045,352.83099","2,274,710,596.74153","2,435,078,534.03141","2,489,845,016.64894","2,692,474,989.12571","2,716,964,388.42418","3,189,740,055.13982","3,800,766,535.62088","4,476,001,946.01486","5,710,107,420.14394","8,030,117,555.62033","9,388,663,645.7588","10,048,022,369.9141","12,876,366,008.8077","15,719,433,719.4337","18,315,007,365.9713","22,526,035,940.5921","28,861,759,209.0191","31,055,409,443.043","32,291,306,281.8168","29,907,091,339.5364","33,511,383,985.6741","35,699,543,050.7778","41,075,570,591.9291","50,622,571,586.1149","59,707,404,560.5944","68,790,369,107.2962","76,928,290,841.8701","88,959,620,135.8864","104,272,278,634.731","120,353,947,980.764","135,812,069,768.646","144,652,912,433.103","159,717,233,621.659","177,352,785,419.977","168,886,163,221.567","165,768,095,391.557","171,668,164,082.555","169,403,241,524.337","166,349,228,737.386","161,384,522,525.299","169,099,768,875.193","181,570,082,162.19","193,536,265,094.364","211,597,405,593.868","219,279,678,430.164","214,046,415,026.187","228,695,747,309.89","248,725,976,361.768","263,259,372,904.956"
Honduras,356200000,387750016,410200000,457000000,508650000,549950016,598099984,646800016,668000032,723000000,731000000,802999968,912499968,1034500000,1124000000,1347999936,1669499968,1929499968,2251499968,2566000032,2819500000,2903500032,3076999968,3319000000,3639499936,3808500032,4152499968,"3,970,386,396.10149",3563448320,"3,048,896,180.84277","3,068,462,060.1236","3,419,474,978.86812","3,481,990,761.34498","3,432,356,578.82219","3,911,053,180.39625","4,034,037,162.16216","4,663,193,916.34981","5,202,215,657.31167","5,372,543,554.00697","7,105,541,205.28208","7,566,501,475.58875","7,776,438,040.83046","8,140,284,928.6804","8,772,167,983.07235","9,672,095,583.97918","10,841,723,354.4201","12,275,493,958.7643","13,789,727,209.7482","14,486,137,413.5391","15,729,644,901.1459","17,588,097,149.7523","18,434,022,403.2587"
Heavily indebted poor countries (HIPC),"17,997,218,579.0706","19,617,484,469.9353","23,761,848,617.9869","21,154,758,526.5836","24,751,845,794.7256","27,003,270,187.964","26,426,327,009.5938","27,638,077,959.6789","30,829,572,276.2672","32,289,192,974.6058","34,802,815,107.6161","37,748,448,148.0969","45,753,641,790.1477","55,626,602,823.6428","63,171,076,627.1974","67,282,676,016.7234","78,998,482,468.3462","91,917,045,937.0427","101,617,301,990.627","107,538,280,318.66","106,952,198,755.329","107,074,165,465.672","101,404,973,092.462","101,357,068,689.269","105,846,398,946.679","121,349,460,883.908","133,943,301,221.176","133,039,581,808.935","128,094,182,812.79","130,254,375,706.463","133,395,425,806.08","122,200,994,581.775","124,261,119,731.675","110,164,467,173.242","126,086,521,469.931","132,352,397,937.558","138,869,445,930.849","143,195,336,266.674","142,240,416,976.079","138,443,759,592.489","142,598,501,401.198","153,890,818,089.283","175,431,180,293.718","202,096,207,428.844","230,443,149,242.858","274,700,025,382.719","327,319,085,797.818","393,030,707,707.794","389,926,115,739.402",430721834911,"479,713,665,743.987","509,772,655,100.889"
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,782,163,174.4461","18,156,461,130.2534","10,279,479,680.9723","10,900,520,387.9154","14,578,386,962.3208","22,045,607,399.2506","23,341,405,840.2341","23,501,676,219.6864","25,106,400,615.7183","23,077,661,293.6429","21,517,784,659.0236","23,052,044,812.5637","26,524,896,398.2367","34,143,409,062.0433","41,003,558,915.6986","44,821,408,830.9352","49,855,078,905.4812","59,335,976,948.2105","69,595,272,329.4363","62,244,202,546.9806","58,873,839,434.9834","61,789,184,183.8732","59,228,247,410.9818"
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,476,346,281.35777","2,111,405,825.68328","1,806,285,587.04556","2,124,933,516.02791","2,695,499,730.33928","2,970,865,202.66312","3,242,667,331.21432","3,757,500,381.22703","4,088,703,119.65814","3,664,503,845.56892","3,507,981,945.53618","3,214,632,478.63248","2,826,481,071.96147","3,660,483,885.68707","4,154,289,832.39201","4,879,738,635.95586","5,971,284,337.50737","6,407,707,284.45521","6,470,254,240.08231","6,634,579,143.36112","7,346,156,702.64438","7,843,484,458.14557"
Hungary,,,,,,,,"4,684,666,743.46667","5,205,833,591.46667","5,542,466,666.66667","6,032,045,245.59106","7,074,918,566.77524","8,761,333,582.94049","9,603,165,775.40107","10,949,295,027.2893","12,689,645,219.4829","14,173,861,740.6518","16,573,684,441.9044","19,136,396,852.1641","22,163,405,824.9443","22,728,019,816.4068","23,145,848,309.7502","21,006,550,141.5878","20,366,467,190.5084","20,623,320,309.2527","23,756,068,292.1508","26,108,718,021.5023","28,570,620,030.7453","29,167,601,580.1354","33,056,134,799.4621","34,106,585,134.9847","38,009,547,806.3429","39,377,951,796.0662","42,363,086,240.8902","45,561,413,230.8099","45,930,691,793.6847","46,533,207,225.6153","47,951,604,853.8179","48,255,011,859.791","46,385,589,533.8363","52,720,966,883.3719","66,389,489,264.3391","83,538,373,060.6906","101,925,734,602.027","110,321,711,572.908","112,533,152,716.384","136,102,020,866.708","154,233,541,852.268","126,631,684,032.783","127,503,279,792.248","137,448,696,906.396","124,600,486,886.062"
Indonesia,,,,,,,"5,980,840,376.72106","7,467,363,478.84782","8,798,957,442.35583","9,656,740,013.93973","9,849,117,952.81548","11,605,084,559.7301","17,171,181,163.3349","27,227,710,999.441","32,147,953,007.653","39,328,674,729.6386","48,396,143,465.4843","54,298,158,339.5256","55,122,620,334.4537","78,013,206,037.5695","92,473,878,831.719","94,715,163,814.2593","85,369,201,879.0977","87,612,439,197.276","87,338,874,330.0743","80,060,657,611.8902","75,929,617,715.0119","88,787,623,309.6593","101,455,197,785.783","114,426,498,044.996","128,167,999,846.519","139,116,270,052.446","158,006,849,878.9","176,892,148,243.49","202,132,032,844.159","227,369,671,349.349","215,748,854,646.704","95,445,548,017.3549","140,001,352,527.221","165,021,012,261.509","160,446,947,638.313","195,660,611,033.849","234,772,458,818.096","256,836,883,304.553","285,868,610,016.591","364,570,525,997.054","432,216,737,774.861","510,244,548,959.967","539,579,959,052.699","709,190,822,690.739","846,341,443,778.42","878,043,027,881.581"
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"914,727,080.643268","1,023,086,918.62768","1,180,919,719.40764","1,382,548,249.78303","1,567,465,656.8505","1,563,667,799.61578","1,614,595,290.9182","1,897,606,791.43353","2,264,911,806.90354","2,758,117,365.04863","2,915,710,378.28299","3,437,450,711.55028","4,075,664,785.25458",,,,,
India,"39,920,452,403.4524","42,900,864,969.865","49,271,095,508.0955","57,470,781,032.781","60,599,264,111.7178",46669801600,51014155360,"54,016,411,986.6667","59,472,993,626.6667",63517182000,"68,532,271,313.2286","72,716,595,884.3123","87,014,945,186.3156","101,271,489,826.241","100,199,514,365.231","104,518,118,776.804","123,617,837,547.445","139,708,688,912.809","155,674,337,010.019","189,594,121,313.864","196,883,474,545.743","204,234,366,418.556","222,090,283,308.417","215,878,233,675.917","236,589,100,940.421","253,352,444,922.379","283,926,977,522.458","301,790,951,231.867","301,233,728,780.839","326,608,014,263.03","274,842,348,164.488","293,262,352,348.74","284,193,716,769.579","333,014,463,456.776","366,599,645,570.755","399,786,888,570.691","423,160,419,466.248","428,741,030,221.141","466,867,079,633.084","476,609,148,198.006","493,954,333,968.756","523,968,561,871.528","618,356,467,439.203","721,585,608,172.395","834,215,013,542.689","949,116,769,688.063","1,238,700,195,724.53","1,224,095,295,076.86","1,365,372,433,271.74","1,710,908,768,959.8","1,872,840,195,945.11","1,841,709,755,679.17"
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,"2,088,012,282.35667","2,260,349,684.08625","2,430,843,768.44553","2,766,608,945.87402","2,945,704,142.99765","3,104,034,393.23162","3,343,636,773.36759","3,278,584,478.33023","3,787,077,343.72783","4,317,037,205.24101","5,006,678,524.26276","6,204,580,553.3002","7,346,801,408.26307","7,755,022,039.19541","9,313,466,601.13704","9,283,954,675.29322","11,046,305,171.7975","14,384,898,865.4933","17,990,295,436.7041","21,357,236,498.1008","20,298,926,390.6591","21,089,039,143.243","20,393,062,869.4706","19,745,507,272.244","20,887,976,137.26","28,198,820,544.5177","33,311,262,167.0002","37,094,446,766.6118","38,533,620,208.0683","48,420,039,148.2686","48,893,254,247.4649","54,914,168,295.5998","51,475,991,421.748","56,072,108,210.4978","67,897,982,607.3232","74,364,964,644.6573","81,271,998,557.7841","88,175,479,443.7591","96,584,799,614.3192","97,331,522,051.7782","105,166,579,627.74","123,016,253,872.577","158,730,360,073.363","186,281,307,557.443","202,577,741,640.551","222,762,911,715.744","259,574,153,791.618","264,034,092,036.474","225,442,965,634.173","208,022,028,243.421",225832965850,"210,771,406,835.948"
"Iran, Islamic Rep.",,,,,"6,154,739,684.9637","6,706,096,864.73927","7,425,389,720.07921","8,447,898,397.57096","9,482,344,576.42244","10,588,052,395.5116","13,203,457,892.5413","16,346,614,631.9208","25,789,290,844.8751","44,331,002,245.915","48,942,018,416.6432","63,626,810,882.7626","74,816,947,678.8832","73,033,383,215.7233","86,168,280,190.0583","90,041,228,621.614","97,085,719,579.1484","121,526,715,239.237","147,222,717,993.254","153,067,404,656.379","170,673,002,206.268","198,775,373,326.423","127,851,925,591.666","116,305,831,422.606","114,003,085,003.894","116,035,029,649.097",,,"60,088,309,490.6234","67,128,216,022.6715","90,829,495,171.4392","110,573,439,131.013","105,298,720,965.1","102,661,888,397.335","104,656,040,167.701","101,286,514,977.457","115,438,386,681.929","116,420,833,373.676","135,409,681,532.108","163,226,579,221.096","192,014,940,324.054","222,880,533,511.287","286,057,933,325.518","355,988,367,221.614","362,661,111,280.071","422,567,967,404.512","514,059,508,513.901",
Iraq,"1,831,479,819.38119","1,954,399,496.36447","1,978,199,396.26694","2,340,239,146.98049","2,558,946,823.3543","2,772,051,942.0504","2,795,295,537.0363","3,173,340,354.31569","3,304,396,435.80592","3,591,431,140.79927","4,144,554,445.33806","5,356,083,105.71544","6,482,501,968.58519","12,996,173,026.625","16,094,547,109.6767","19,383,067,724.0333","23,326,476,721.4013","27,701,970,016.2061","39,564,501,728.1819","47,562,146,134.1573","32,579,844,010.4706","36,776,549,880.706","37,495,016,505.3978","42,530,668,954.0294","44,204,431,807.7353","39,991,570,164.7237","43,702,264,739.9656","43,410,815,201.1973","48,422,432,259.9209",,,,,,,,"10,113,863,358.2597","10,468,730,246.9136","17,942,362,576.0649","25,857,106,735.7513","18,936,094,867.8072","18,969,591,211.0373",,"25,509,364,916.0308","36,743,640,204.0491","65,141,035,027.9406","88,837,727,881.3965","131,611,819,294.275","111,659,988,888.889","135,488,471,367.521","180,606,795,373.675","210,279,947,255.575"
Iceland,"253,885,656.329253","284,916,516.159537","340,061,650.119898","434,267,936.914583","523,694,949.370689","628,893,310.399926","621,225,962.154708","474,399,471.622359","414,709,311.35296","518,902,000.798036","660,321,784.753481","827,213,289.973354","1,137,337,704.90338","1,492,743,386.45123","1,386,032,934.1382","1,644,755,717.98431","2,175,791,292.44451","2,474,614,617.21411","2,811,162,827.36304","3,331,325,043.35501","3,441,249,878.04878","3,159,121,962.83852","2,724,974,071.84375","2,822,006,038.01386","2,939,845,037.86045","3,930,518,364.76564","5,438,537,481.28096","6,016,168,895.49914","5,588,533,006.60218","6,372,905,073.63967","6,807,365,897.14948","6,976,080,330.43188","6,126,456,174.7225","6,294,803,496.20556","7,018,100,152.94079","7,330,965,238.46617","7,422,994,705.8641","8,291,725,774.2646","8,742,600,398.27028","8,697,298,233.82009","7,922,983,042.66068","8,907,207,933.02983","10,969,898,924.0637","13,251,434,311.4214","16,286,323,127.4323","16,651,492,783.5423","20,428,232,684.2713","16,832,079,676.5244","12,115,478,892.436","12,564,891,657.7225","14,046,371,409.9267","13,578,943,166.6464"
Israel,"3,486,954,461.02714","2,596,553,912.33168","2,992,170,981.49163","3,405,458,501.95569","3,663,345,598.02916","3,980,013,324.88336","3,921,085,397.89797","3,959,154,191.74836","4,568,013,077.69884","5,372,301,094.56913","5,573,108,412.71613","7,173,788,440.84276","9,242,160,982.44742","12,567,588,803.6609","12,336,986,759.6702","12,475,947,718.1135","13,776,267,565.5439","13,618,844,018.5392","17,511,335,262.5036","21,780,968,646.1188","23,196,333,205.4932","24,572,712,048.9694","27,435,501,836.7464","26,042,767,126.6861","24,122,660,958.9886","29,701,444,276.4431","35,476,344,266.2051","43,892,480,101.5341","44,599,772,801.9003","52,490,325,648.2309","59,170,288,069.8687","65,771,216,221.0222","65,925,582,472.9926","74,669,718,186.6171","95,984,455,767.1911","105,100,103,996.128","108,472,199,694.882","109,819,478,434.778","110,794,986,859.074","124,895,151,203.002","122,940,533,086.05","112,974,376,292.794","118,673,283,414.945","126,571,173,583.222","133,959,001,782.531","145,479,599,622.963","167,111,803,510.138","201,661,649,944.259","194,866,363,197.111","231,674,511,901.578","258,216,880,939.072",
Italy,"44,842,760,293.1924","50,383,891,898.9911","57,710,743,059.8341","63,175,417,019.0094","67,978,153,850.5191","73,654,870,011.2757","81,133,120,065.4202","87,942,231,678.3505","97,085,082,807.3751","109,254,765,501.859","120,120,043,348.939","139,955,971,404.382","169,084,087,914.314","192,277,533,277.761","219,381,696,527.284","216,511,885,598.977","248,190,364,575.379","303,554,190,323.979","379,302,315,991.61","459,830,080,798.101","414,976,039,558.849","411,671,084,979.241","426,864,993,168.027","421,898,527,725.369","435,705,088,167.529","617,003,094,712.3","776,293,080,273.379","859,052,483,314.49","894,751,916,820.491","1,138,091,138,036.52","1,200,715,302,564.38","1,271,956,871,335.43","1,026,071,880,521.72","1,059,079,564,101.83","1,131,770,110,939.02","1,266,354,134,493.66","1,198,654,411,765.58","1,224,579,873,011.04","1,208,180,354,708.08","1,104,009,462,562.19","1,123,702,691,037.14","1,225,176,959,595.33","1,514,503,536,381.49","1,735,521,503,771.58","1,786,275,014,006.62","1,872,982,702,430.31","2,127,180,496,503.06","2,307,311,493,054.53","2,111,148,008,711.62",2041954747600,"2,195,014,082,352.78","2,014,669,579,719.72"
